time_instant,frame_number,object_number,x,y,z,doppler
2022-02-18 16:42:18.409997,67,2,0.07911449670791626,0.044248487800359726,-0.0539468415081501,0.0
2022-02-18 16:42:18.409997,67,3,-0.8307021856307983,0.3955015242099762,0.3504617512226105,0.0
2022-02-18 16:42:18.409997,67,4,-0.7911449074745178,1.352152943611145,0.6279803514480591,0.0
2022-02-18 16:42:18.409997,67,5,1.1207886934280396,1.552070140838623,0.8864701986312866,0.0
2022-02-18 16:42:18.409997,67,6,-0.5977539420127869,4.258664608001709,2.0914809703826904,0.0
2022-02-18 16:42:18.409997,67,7,-0.4845762848854065,4.682631969451904,2.1341934204101562,0.0
2022-02-18 16:42:18.409997,67,8,-0.5735801458358765,5.394623756408691,2.8286502361297607,0.0
2022-02-18 16:42:18.409997,67,9,-0.4417226016521454,5.330686569213867,4.619425296783447,0.0
2022-02-18 16:42:18.409997,67,10,-0.4966632127761841,6.9749755859375,3.7751386165618896,0.0
2022-02-18 16:42:18.409997,67,11,0.6768684387207031,9.322731018066406,5.469474792480469,0.0
2022-02-18 16:42:18.409997,67,12,0.323050856590271,3.163130044937134,1.3282724618911743,-1.098413109779358
2022-02-18 16:42:18.409997,67,13,0.22196011245250702,3.456836223602295,0.7830632925033569,-1.098413109779358
2022-02-18 16:42:18.409997,67,14,0.8076271414756775,3.4100732803344727,1.161927342414856,-1.098413109779358
2022-02-18 16:42:18.409997,67,15,2.0767555236816406,1.1692781448364258,-2.8197181224823,-1.098413109779358
2022-02-18 16:42:18.519314,68,1,-0.09889311343431473,0.03132002800703049,0.01914423145353794,0.0
2022-02-18 16:42:18.519314,68,2,0.07911449670791626,0.044209640473127365,-0.053978681564331055,0.0
2022-02-18 16:42:18.519314,68,3,-0.7966389656066895,0.5119556188583374,0.37822166085243225,0.0
2022-02-18 16:42:18.519314,68,4,-0.7911449074745178,1.358654260635376,0.6137877702713013,0.0
2022-02-18 16:42:18.519314,68,5,1.1207886934280396,1.5549625158309937,0.8813868761062622,0.0
2022-02-18 16:42:18.519314,68,6,-0.5977539420127869,4.26128625869751,2.086134433746338,0.0
2022-02-18 16:42:18.519314,68,7,-0.4845762848854065,4.684385776519775,2.130340337753296,0.0
2022-02-18 16:42:18.519314,68,8,-0.5735801458358765,5.357326507568359,2.898669481277466,0.0
2022-02-18 16:42:18.519314,68,9,-0.7449948191642761,6.892213821411133,3.8847148418426514,0.0
2022-02-18 16:42:18.519314,68,10,0.33843421936035156,9.444494247436523,5.289009094238281,0.0
2022-02-18 16:42:18.519314,68,11,0.31316155195236206,2.93241024017334,1.5687905550003052,-0.7322754263877869
2022-02-18 16:42:18.519314,68,12,0.326347291469574,3.3778626918792725,0.7753483057022095,-0.7322754263877869
2022-02-18 16:42:18.519314,68,13,2.0174195766448975,1.7321336269378662,-2.4068410396575928,-0.7322754263877869
2022-02-18 16:42:18.519314,68,14,0.7845520973205566,3.194751262664795,1.4287034273147583,-0.7322754263877869
2022-02-18 16:42:18.519314,68,15,-1.7635940313339233,3.028510093688965,1.3685824871063232,-0.7322754263877869
2022-02-18 16:42:18.627998,69,1,-0.09889311343431473,0.031317971646785736,0.0191476009786129,0.0
2022-02-18 16:42:18.627998,69,2,0.07911449670791626,0.04422138258814812,-0.053969062864780426,0.0
2022-02-18 16:42:18.627998,69,3,-0.8307021856307983,0.3752765357494354,0.37203818559646606,0.0
2022-02-18 16:42:18.627998,69,4,-0.7911449074745178,1.3531800508499146,0.6257641315460205,0.0
2022-02-18 16:42:18.627998,69,5,1.1207886934280396,1.5505425930023193,0.8891393542289734,0.0
2022-02-18 16:42:18.627998,69,6,-0.5977539420127869,4.271417617797852,2.065310478210449,0.0
2022-02-18 16:42:18.627998,69,7,-0.4845762848854065,4.704756736755371,2.0849668979644775,0.0
2022-02-18 16:42:18.627998,69,8,0.5636907815933228,4.465785026550293,3.9864261150360107,0.0
2022-02-18 16:42:18.627998,69,9,-0.5735801458358765,5.368669509887695,2.87760591506958,0.0
2022-02-18 16:42:18.627998,69,10,-0.6625838875770569,5.222175598144531,4.715961456298828,0.0
2022-02-18 16:42:18.627998,69,11,-0.7449948191642761,6.942055702209473,3.7949283123016357,0.0
2022-02-18 16:42:18.627998,69,12,0.33843421936035156,9.49832534790039,5.191714763641357,0.0
2022-02-18 16:42:18.627998,69,13,0.4219439625740051,3.1272637844085693,1.1985547542572021,-0.7322754263877869
2022-02-18 16:42:18.721385,70,1,-0.09889311343431473,0.031321343034505844,0.01914208196103573,0.0
2022-02-18 16:42:18.721385,70,2,0.07911449670791626,0.044305287301540375,-0.05390020087361336,0.0
2022-02-18 16:42:18.721385,70,3,-0.8307021856307983,0.3854108452796936,0.36152923107147217,0.0
2022-02-18 16:42:18.721385,70,4,-0.8285045623779297,0.48901844024658203,0.33797192573547363,0.0
2022-02-18 16:42:18.721385,70,5,-0.7911449074745178,1.3459429740905762,0.6411821842193604,0.0
2022-02-18 16:42:18.721385,70,6,1.1207886934280396,1.5378119945526123,0.9109804630279541,0.0
2022-02-18 16:42:18.721385,70,7,-0.5977539420127869,4.283496856689453,2.040140151977539,0.0
